"﻿""№ ГОЛОСА""",ИЗБИР. ОКРУГ,АДРЕС ГОЛОСА В БЛОКЧЕЙНЕ,БЛОК ГОЛОСА,ВРЕМЯ ЗАПИСИ БЛОКА ГОЛОСА,НОМЕР КАНДИДАТА,ИМЯ КАНДИДАТА
7457,10,0xB6f58931a8462E619a2FFdfbca87a54d8F6D2131,#5358,15:05:16,606684814,Картавцева
7458,10,0xcbb3255F8A04C3261c5DE25aC582bdf17d91f73B,#5358,15:05:16,606684814,Картавцева
7459,1,0x7767E25A287459221e9166E467B3b31D94C3EB6f,#5358,15:05:16,4266376216,Титов
7460,10,0x381F31B4b2C8dd93381aEDAAfA1285D1B8E24f5F,#5358,15:05:16,606684814,Картавцева
7461,1,0xf158fdb7BC260db102a43894B2016811bB339C0C,#5358,15:05:16,3595230402,Ульянченко
7462,10,0xcBA012C5ac8ea4b73B064866fe045993A1620BCE,#5358,15:05:16,2245307987,Дашков
7463,10,0x890245d45Bb41AA96111A44D32230D8142f1dfb7,#5358,15:05:16,4040463197,Дашкевич
7464,10,0xC94840883A72fa216d7F9A47a6a3eF5070a828eB,#5358,15:05:16,606684814,Картавцева
7465,1,0x7bc8B18ef0972E0514bbE5D42133cabB088Fe102,#5358,15:05:16,4266376216,Титов
7466,10,0x28B199e3F32dAb8d0aEe14027B0fA11D33F0E337,#5358,15:05:16,2245307987,Дашков
7467,10,0x07a411799A3aDFE03A3F4E410a6cfAF8F1d60ea4,#5370,15:06:28,606684814,Картавцева
7468,1,0x7813D24b02B8529156E4704E9aedC24CfC3DBD88,#5370,15:06:28,15638149,Милованов
7469,1,0xEeEBaC9d9978613a1897D99cF7C164F324aB00A9,#5370,15:06:28,4266376216,Титов
7470,30,0x283883cC6794Dd8A89AC6875C52f3A0C92D11072,#5370,15:06:28,4191670586,Цыба
7471,10,0x39954c3ceE29a262603Fb4451Df0823bdA2b07cc,#5370,15:06:28,606684814,Картавцева
7472,30,0xFDdc51D1B481303091fF37Ce505f0d060afb5A71,#5370,15:06:28,3675433019,Русецкая
7473,10,0x4BB092eCb45a144Ffe4323d9AfD78262b705812d,#5370,15:06:28,606684814,Картавцева
7474,1,0xA6Ca1909aEBd582dfAEBfF6f800C53Fd706Ba052,#5370,15:06:28,4266376216,Титов
7475,30,0xe093234347df6d5560d347E8779A3D2Fe621d468,#5370,15:06:28,2544658436,Жуковский
7476,10,0x9F006EcA8ED036B5a7864D37d25A9fb0551Cb234,#5370,15:06:28,2245307987,Дашков
7477,1,0xAbfCA21AE87BBF01050c271d6d23fc24d7b61AAD,#5370,15:06:28,15638149,Милованов
7478,10,0xcfB50351F9725b57372AD6a14EeF2e653bb1395d,#5370,15:06:28,339493321,Крюков
7479,1,0x84701eA915eD41D7D99D2EeED51CfF894D171a76,#5370,15:06:28,4266376216,Титов
7480,30,0x7edb54e070E351489132340cf6036Bb045C22a6C,#5370,15:06:28,2544658436,Жуковский
7481,30,0xD9e5aa025C097c9aBAdb4A2Da26809D3dbD7f359,#5370,15:06:28,3675433019,Русецкая
7482,1,0x03F16890d457A4c93452feE12aCbD80D4b0db550,#5370,15:06:28,3595230402,Ульянченко
7483,10,0x84481B7FF50c40689DCE9a362f7e195e70c261c8,#5370,15:06:28,2245307987,Дашков
7484,1,0x6DaDbA83959D3449D4bC6B430af863A026Be12F0,#5379,15:07:22,3595230402,Ульянченко
7485,30,0x07278c9b0A2CAa76b74a3782981992F78748BA82,#5379,15:07:22,3675433019,Русецкая
7486,10,0x169983eAcA2dA4c96BE6de82B51DB12C06489c83,#5379,15:07:22,1351664840,Суворов
7487,10,0x57266F1DeDAE3e0AedE86A8278A5312Dda5d5178,#5379,15:07:22,4040463197,Дашкевич
7488,30,0xEb657b9D9302B980ebd3EB6D8B7D5FeE4A58B5de,#5379,15:07:22,2381501672,Юнеман
7489,10,0x752418939Fa253e98B24c9882521AA651EBa76aa,#5379,15:07:22,606684814,Картавцева
7490,10,0x7B4daB7F76ed18e62D972280bBb6951b77499488,#5379,15:07:22,606684814,Картавцева
7491,30,0x8F21de51aDb180da125cDAa931f0a736CCA1e42C,#5379,15:07:22,2544658436,Жуковский
7492,10,0xc659f55D9598c4ea07001e5cbfe3987A12bd8eE4,#5379,15:07:22,606684814,Картавцева
7493,30,0x381628a61C1e0C1E9481ce4820CCBdDF717D2FfC,#5379,15:07:22,3675433019,Русецкая
7494,1,0x8aA9F4F3F7909c4fD929fbdDa9cAe99e700693F1,#5379,15:07:22,4266376216,Титов
7495,10,0xDA1AbdEEc4BeE9177533186800A01efdc20Bb74B,#5379,15:07:22,606684814,Картавцева
7496,30,0xC71D2c7E5be31280B9A72FeC147e8877c97D99ed,#5394,15:08:30,3675433019,Русецкая
7497,10,0x76BbBe9b75191094111321332025Ea3171F28334,#5394,15:08:30,1351664840,Суворов
7498,10,0x0Bec5da29146172218a02CC4ab49f91647401f33,#5394,15:08:30,2245307987,Дашков
7499,1,0x66C3cB8eD7BbEA6Ac6E20739e908a6d2A01F4937,#5394,15:08:30,4266376216,Титов
7500,1,0x1134D4e3E08BEC7DF167612A9b110BC5A908D895,#5394,15:08:30,3595230402,Ульянченко
7501,10,0xf9BF59E13b067DCcE7a60D47C65645B995B05dB4,#5394,15:08:30,606684814,Картавцева
7502,10,0xb86F53126e5F4C247ee8676296bC7e9791A62fA4,#5394,15:08:30,2245307987,Дашков
7503,1,0xE776CfcCadcEc660619F86e829dE842689C3eda6,#5394,15:08:30,3595230402,Ульянченко
7504,30,0x33c5F8Ad441E954f8310edc3f8Eb930e0F9164fC,#5394,15:08:30,2381501672,Юнеман
7505,30,0xbe87d636257DbDaFf239cae154DCa9461d5A23C9,#5394,15:08:30,2544658436,Жуковский
7506,10,0x347D88b21E1278F66790Fe956a9E24298407bc12,#5394,15:08:30,1351664840,Суворов
7507,1,0xc4d183d0b922Ac2Ba625DfCb570B1b8BeC1d42b9,#5394,15:08:30,4266376216,Титов
7508,1,0x317654D7679E07C955a1D364Ac553C51936951e3,#5394,15:08:30,4266376216,Титов
7509,30,0x0bC9c73de5fbef40d4031971095ce340294bEA4B,#5394,15:08:30,2381501672,Юнеман
7510,1,0xd383b364b36337F10a460fe958bb1cb54bDD9891,#5394,15:08:30,4266376216,Титов
7511,30,0x7814898E251D1B03692144D1d594e8718be098E5,#5394,15:08:30,4191670586,Цыба
7512,10,0x9F0953c67d8C025a556514e3f2c1aed1fec09247,#5394,15:08:30,606684814,Картавцева
7513,1,0x84c76C0b2Df6FaE0dd8B9D37fF88326DA6cEd302,#5394,15:08:30,3595230402,Ульянченко
7514,1,0x4A1Af5e4A21746659322c28f2c1764f4CEd55466,#5394,15:08:30,4266376216,Титов
7515,30,0x2182f5E0428Fc43C89062620215cdD9e8bC0f264,#5401,15:09:22,2544658436,Жуковский
7516,1,0x2BAC9F56919f737a17a311cFD15c3A942de606Fa,#5401,15:09:22,3595230402,Ульянченко
7517,10,0xBC3851E53d553EfA52934b43422Db103c833a470,#5401,15:09:22,2245307987,Дашков
7518,10,0xbD4a6a411f1FF98c1A30b1C6Ef66BE328d2b7496,#5401,15:09:22,1351664840,Суворов
7519,30,0x49A4Ce262D975D7c31152F5F600B0a43F893B3a0,#5401,15:09:22,3675433019,Русецкая
7520,10,0xCe0F9d7cF8DE46Bff431A65aad67033952C3b9fC,#5401,15:09:22,2245307987,Дашков
7521,10,0x9f6dFD682bbe9d6A74629f21907486F7A6031a3f,#5401,15:09:22,606684814,Картавцева
7522,1,0xF34Af91486796AA9f6Fd4840C51276970B1fa4B1,#5401,15:09:22,4266376216,Титов
7523,10,0xff7EED501ec0d8Fd38bafdF071f3D3e8eeEF902D,#5401,15:09:22,606684814,Картавцева
7524,30,0xF222f398CA0EcbE83132cf0584FB3cccE87a508E,#5401,15:09:22,2381501672,Юнеман
7525,1,0xd4baC4a46D21C67eacFbdd68EB84e0C1D5DEA59A,#5415,15:10:34,3595230402,Ульянченко
7526,30,0x7039723C6bDB9a8111B330655B3e5a95150dE60C,#5415,15:10:34,3675433019,Русецкая
7527,1,0x73D31CAD993d4512b064C73c7a27bd6bf5687880,#5415,15:10:34,4266376216,Титов
7528,30,0x318E0B0201656D9bf37dDa79E6A8A588Ae61421b,#5415,15:10:34,3675433019,Русецкая
7529,1,0x19BABCE860Db82b1c39784B3D9df6D259dFf74a8,#5415,15:10:34,3595230402,Ульянченко
7530,10,0x291Fc16100496E49879FBe4cd21547bCC738372C,#5415,15:10:34,2245307987,Дашков
7531,30,0x8892fa4877CF499E152268E74451947368b069C0,#5415,15:10:34,3675433019,Русецкая
7532,1,0x6914F18147b69924b3a5dcD890243E7Cc9aD1b45,#5415,15:10:34,4266376216,Титов
7533,10,0x36a13ccD595C34F80dcD71b2E8ac26C7A1E32b55,#5415,15:10:34,339493321,Крюков
7534,30,0x71BC34443d28b21Ff8A9855727B0d8D15F5AC6F4,#5415,15:10:34,2544658436,Жуковский
7535,10,0x30C8F84366b4ACd400586bd7f040099f8A638332,#5415,15:10:34,606684814,Картавцева
7536,1,0xe359B0Ad971f77917E336EFEf8190368faF80a7b,#5415,15:10:34,15638149,Милованов
7537,30,0x8a29f886448D5d0d318399eC8E99B20A605817b8,#5415,15:10:34,3675433019,Русецкая
7538,10,0x62BaB78bB701214C20A8830A80d58204e0885405,#5416,15:10:38,606684814,Картавцева
7539,30,0xd53dF5779F91a59bBF6C25ee9c2905D1e70CE170,#5416,15:10:38,3675433019,Русецкая
7540,10,0x5e9740BAe33380ed43ee56a1Ebc37bCacB51bDa2,#5416,15:10:38,606684814,Картавцева
7541,10,0xdC0BA51fa4c77Df1702f5472574b76e26ACE19D9,#5416,15:10:38,2245307987,Дашков
7542,1,0xeb754415b11003752Db82ff610a4732752Ae7B13,#5416,15:10:38,4266376216,Титов
7543,1,0xe13a5Fe9791396abEd708b2B08183A798a7FA807,#5424,15:11:22,3595230402,Ульянченко
7544,1,0x840ad80E7b19dC112d0110F9998CB527a0D21b79,#5424,15:11:22,3595230402,Ульянченко
7545,10,0xee78E8262cE5211CBDaA031077BEFF4e1398B982,#5424,15:11:22,1351664840,Суворов
7546,10,0xb204ec2AaedbA785Ce09B01Cff117973Dc205881,#5424,15:11:22,606684814,Картавцева
7547,1,0x4F6eaE848d5F2d40160e50CF9Ef6d444610A9cdD,#5424,15:11:22,4266376216,Титов
7548,1,0xF63F1279880a65c8566dabDc01950Ee20119993c,#5424,15:11:22,3595230402,Ульянченко
7549,1,0x896128565AB68CdcCd7ef691073809E312E2e7fB,#5424,15:11:22,3304824488,Никитушкина
7550,10,0x3320919b087d0b3b1E026E0699223f60c9A1E831,#5424,15:11:22,606684814,Картавцева
7551,10,0x18Fe2449678b0010aE9D08af79781E55A995a810,#5424,15:11:22,4040463197,Дашкевич
7552,10,0x05c459A8771Dc9Ca6a210Fd43c03e02a973b1294,#5424,15:11:22,1351664840,Суворов
7553,30,0x077aD6f2a5d812d686E2Ef88F0b3401f655E5E16,#5424,15:11:22,3675433019,Русецкая
7554,30,0x521cE2fE11bf4988029458a2Abe03704C021ce66,#5424,15:11:22,2381501672,Юнеман
7555,1,0xFc5F95AA773019e000f97b596CCcf54Ca7d5fFDD,#5424,15:11:22,4266376216,Титов
7556,1,0x030511baFcae788c96f7Dee88bd77Dc602B6FFB4,#5438,15:12:36,3595230402,Ульянченко
7557,10,0x12043660454aE24090eBcADe45E1949B1E03a1E5,#5438,15:12:36,606684814,Картавцева
7558,30,0xaB48939C5BA236d44B055B118Be62690655D34cf,#5438,15:12:36,3675433019,Русецкая
7559,30,0x76e4A913d14eD37B660E06C8d3D594020c26e7e6,#5438,15:12:36,2544658436,Жуковский
7560,1,0xDE267Cd40CF6EA7BFE2694014652067c766677e7,#5438,15:12:36,3304824488,Никитушкина
7561,10,0xe16ED7E4c9Be4eC1aF1F9B9D81FA0Aa09dF200E0,#5438,15:12:36,606684814,Картавцева
7562,30,0xD46FF7C560392678D784242DE622Df010699e71E,#5438,15:12:36,2381501672,Юнеман
7563,1,0x8697efE9D449bCC26F9fF5f3A4e8d66e080d8234,#5438,15:12:36,3304824488,Никитушкина
7564,1,0xA3A3b6496B4572dB30c6E92d9424A88004672228,#5438,15:12:36,4266376216,Титов
7565,1,0x222956A10712c38f267C71b041771bF86D700F24,#5438,15:12:36,4266376216,Титов
7566,30,0x9e3997D7a7c652650a2E5A2fB1C844FAe2e89c65,#5438,15:12:36,2544658436,Жуковский
7567,10,0x06dc34c49a83B6c85675865076FFBAfFC096f2A4,#5438,15:12:36,2245307987,Дашков
7568,30,0xC3E075Ce905046Da7527c0be37ADC311109DD6d0,#5438,15:12:36,3675433019,Русецкая
7569,1,0xa22c12Fb5653020d48B021E351a7D656B2c190c7,#5438,15:12:36,4266376216,Титов
7570,10,0xEB3F28C7795976D106B854272aB81902dB0faB63,#5438,15:12:36,1351664840,Суворов
7571,10,0x455bCA91dcC2Ff3D05CB36738D20002f7a14dD84,#5438,15:12:36,606684814,Картавцева
7572,1,0x935F05583cF50e313e4B624C42A59b79B1e16c82,#5438,15:12:36,3595230402,Ульянченко
7573,1,0x10DAcbaB461089abD4Ff45f643A26C62F1A990fa,#5438,15:12:36,4266376216,Титов
7574,10,0x45cb954335E728b3A10B38b14013F24e20C4355B,#5438,15:12:36,1351664840,Суворов
7575,1,0x464e6aB12b99b6a9fBdf1b93bcD0ee0F03e7Ee53,#5445,15:13:26,4266376216,Титов
7576,10,0xe1D06699E05AfE4E31588ed54961572f9d9A3f23,#5445,15:13:26,2245307987,Дашков
7577,1,0x7F1294a222E62e58130D40Ce38dF8ADc4237C419,#5445,15:13:26,3595230402,Ульянченко
7578,10,0x5d6376550eF5bBCe6811f5cB81a8dA9941f4b504,#5445,15:13:26,606684814,Картавцева
7579,1,0xED7aC8BDC886f6b0030EE1E8C59d4Cd812545645,#5445,15:13:26,15638149,Милованов
7580,1,0x8edf6bfB272290d70F45aaF395Eb9Df8E8aF5417,#5445,15:13:26,3304824488,Никитушкина
7581,10,0xf28D35D2Eb06291928A5227E2763961EEDc752e7,#5445,15:13:26,606684814,Картавцева
7582,30,0x620E4503D04683a920f4173822C75782c04bc8F8,#5445,15:13:26,2381501672,Юнеман
7583,10,0x29d2b6529E0aE12d99D359162D4Cc054e1C9ab7b,#5445,15:13:26,606684814,Картавцева
7584,10,0xC5C6C7E7A5dd57fA054A98530f9E316942f770d6,#5445,15:13:26,2245307987,Дашков
7585,1,0x8b4d81F988BF84Ba5a3F1728b8f7f879d45C646B,#5445,15:13:26,4266376216,Титов
7586,10,0x71cEFefe2E523E2C2731adad757De5fAF9207ee5,#5456,15:14:40,2245307987,Дашков
7587,10,0x044F861f5970f62aF0d279446259A54bC1DD6FD6,#5456,15:14:40,606684814,Картавцева
7588,30,0x3dAC414FdaBe90B2Cdc88Fe419DB7d58ff0D42E0,#5456,15:14:40,2381501672,Юнеман
7589,1,0x3D3012f91eF98781b4F115F830839336cD2B8250,#5456,15:14:40,4266376216,Титов
7590,1,0x58eaC4b78b0d7AffD8a9ca2240D6b5d1f39727b1,#5456,15:14:40,15638149,Милованов
7591,1,0x923D8feEEC6e1AeDc86E41fcDe537d97391E65cC,#5456,15:14:40,4266376216,Титов
7592,1,0xe1073eF1Ea8726A79928d3bEFd12402cFAF4e1B5,#5456,15:14:40,3304824488,Никитушкина
7593,10,0x5608e467C5B57F71bD9187FFD4e6d3a4A4ACd52D,#5456,15:14:40,606684814,Картавцева
7594,30,0xEcBCBb6AfF98CD17C531DF0823423E763f38F925,#5456,15:14:40,3675433019,Русецкая
7595,1,0xB32E74A619B62d26070BC987B950d13Dc95cEa0c,#5456,15:14:40,160697653,Жагина
7596,10,0x8501a369182F291FA9CdeaF2a5127D8142A9aBD7,#5456,15:14:40,339493321,Крюков
7597,10,0xca010dF25F5834929dCd5Cf1AE81B170DA26A822,#5456,15:14:40,606684814,Картавцева
7598,10,0xB1E9831f55543Edd02470746eE94762e14BA21Fa,#5456,15:14:40,606684814,Картавцева
7599,1,0xe0f6F3aB9350d711Bc5CEfc39E0D0cB2AfF656cf,#5456,15:14:40,3304824488,Никитушкина
7600,1,0xB533E580e66AC05DB2b08723e7F104BfCE47fac6,#5456,15:14:40,4266376216,Титов
7601,10,0x319adb3111A4165c75f987811a2aAd6ebE599145,#5456,15:14:40,606684814,Картавцева
7602,10,0xf6ceeB21198824F2CA1ccA2cfd0d2AbC4f4cb3F1,#5463,15:15:26,2245307987,Дашков
7603,10,0x55b8739CA7C2fc16d029EEc2bad2bD75c04DdBfb,#5463,15:15:26,2245307987,Дашков
7604,1,0xE287B382A18E1867E6711D22b78503b461B9c51E,#5463,15:15:26,4266376216,Титов
7605,10,0xD929Eb3adA1734ec0118D153e60fF4DA94d6bf87,#5463,15:15:26,606684814,Картавцева
7606,1,0x593E5945D94a3833c91A98415300Bf7cE5ED5366,#5463,15:15:26,4266376216,Титов
7607,30,0x45520ED7d4662FD2C330e2Be3fa3a009c7479f46,#5463,15:15:26,3675433019,Русецкая
7608,10,0x1b1d540984fA6866A2dB9F3d21e75d6c7930CbDa,#5463,15:15:26,1351664840,Суворов
7609,1,0x0796e3dc1505aB5ACDF4EaDF6b530D5deBB7A9A3,#5463,15:15:26,3595230402,Ульянченко
7610,10,0xb01a46606F8C2b0777a1dBAd4F2a263A466AA873,#5463,15:15:26,606684814,Картавцева
7611,1,0xb0AD65E3B9d6771C4E6e93180eb6202e0AbCC031,#5463,15:15:26,3304824488,Никитушкина
7612,10,0xb602031ec1D9c2365c5870eF5E1ed2124371CFcD,#5463,15:15:26,606684814,Картавцева
7613,30,0xDF0c0c06D392cA8082f0bC76B752e9a917De9787,#5463,15:15:26,2544658436,Жуковский
7614,10,0x9C75d01737181d4A5d0F58F2CD5Ede4F32247Fa8,#5475,15:16:42,2245307987,Дашков
7615,30,0x5403eFE7C20324045a25727908B828b480302588,#5475,15:16:42,2544658436,Жуковский
7616,30,0x2cAAb540f3134c03DAD3CAbB5437BD2e7463Bf06,#5475,15:16:42,2544658436,Жуковский
7617,30,0x9a1F09d59f6E0c4218F0cE597FAae1CF63E85Fe6,#5475,15:16:42,1354976059,Галибин
7618,1,0x8CF9afb492ff7D94F25a08ad9669475D12e456Be,#5475,15:16:42,3595230402,Ульянченко
7619,1,0xCd91a5DD15C5dA402c58003c9ddD1957FD39deF3,#5475,15:16:42,3595230402,Ульянченко
7620,30,0x97410D6F49ac18170e2FfADAA36403548dbc48B6,#5475,15:16:42,2381501672,Юнеман
7621,10,0xa39eD121Cb19F8f67c0cA3d4ced7Ce5F9c931447,#5475,15:16:42,606684814,Картавцева
7622,30,0x835D3AC82B8Fe5E8130dE4983b09dB41d2aC3b31,#5475,15:16:42,3675433019,Русецкая
7623,30,0x9A7a58C98980ba0D6dd89272DB9B9E7690D7F751,#5475,15:16:42,2381501672,Юнеман
7624,10,0x93eF417daCc731FB8E50f44c56924861f3cEa2c9,#5493,15:18:36,606684814,Картавцева
7625,10,0x0A059B9bb0339decC414F9819F00a02E4d9B5f95,#5493,15:18:36,606684814,Картавцева
7626,10,0x7c4645A83EdF676B9b89aAb9101b62479b9C99C7,#5493,15:18:36,606684814,Картавцева
7627,10,0x56B14D7bA5c99f65dBE7B4e4B315753379D8Bb99,#5493,15:18:36,1351664840,Суворов
7628,30,0xde3C6eC0cBc65B37E012dFe9204293246B6c8ffe,#5493,15:18:36,3675433019,Русецкая
7629,30,0x4B142E7Cce987D1afb442fb46c8ba80C57b2c344,#5493,15:18:36,3675433019,Русецкая
7630,10,0x2E394073EB6160e6bC3500d1C94bAc9765F907C2,#5493,15:18:36,606684814,Картавцева
7631,1,0xB5e6B618ce27035Ec63BD274D3dc154C7194Bc58,#5493,15:18:36,3595230402,Ульянченко
7632,30,0xe9522aF03A34ff0Ab39248E18a5d5af6A77d4269,#5493,15:18:36,3675433019,Русецкая
7633,1,0x3C1E0E38d0F613a9c9634B1fd4b91f5b7c4a33eB,#5493,15:18:36,3595230402,Ульянченко
7634,10,0xBC7A5c1Ee689C7feb88230bAE1329f43dafbD7Ea,#5493,15:18:36,606684814,Картавцева
7635,10,0x7Da8dF63a0e1cdDf844B3841384B582F03fEaC2C,#5493,15:18:36,2245307987,Дашков
7636,30,0x8174F6dF3F9AE774fab7762Ddb16bA986aCFd5e3,#5493,15:18:36,3675433019,Русецкая
7637,30,0x0fC489b40052E0f87d0811482142c03d4375BDFC,#5493,15:18:36,4191670586,Цыба
7638,30,0xb74E3b874B25A5d6E9065A2f61b2a2553CD17309,#5493,15:18:36,3675433019,Русецкая
7639,30,0xE231C318824ddAD38E0E16410bEb4Ac9507e583b,#5493,15:18:36,2381501672,Юнеман
7640,10,0x4B5Ee1D44326E09db6109C34Bd286A150c2d5514,#5493,15:18:36,2245307987,Дашков
7641,1,0x3b6C3469A69bf3bE8045fD3f63E420127ddF6020,#5493,15:18:36,4266376216,Титов
7642,1,0x4e6603B347fC4a5a5887d3F192d286a07B65543c,#5493,15:18:36,4266376216,Титов
7643,30,0xd3879B85a7Ce00Ed8f8dcE09dAF7fF9A1dd9c007,#5493,15:18:36,2381501672,Юнеман
7644,10,0xb0adcFeEA3297E9448838e3199B8dA7968BE7d1c,#5498,15:19:28,606684814,Картавцева
7645,1,0x6F6cd0496aBf23546f8BB9a581799000D33d4A1A,#5498,15:19:28,4266376216,Титов
7646,10,0xaA4C01c2A9466427688Be102F2688Ebd8a54975A,#5498,15:19:28,606684814,Картавцева
7647,1,0xe15707495dFa82D8b3EDe180615c8d542bbBcCf5,#5498,15:19:28,4266376216,Титов
7648,30,0x9c11719987F5e550676e74a0F8dEc41a788AB369,#5498,15:19:28,2381501672,Юнеман
7649,1,0x6Ce7E5d17bc8714a6A5242734f8Ea7956cfe1596,#5498,15:19:28,4266376216,Титов
7650,10,0x24dCcdbAe1e2125feEd79785C8CFf0156dd9Cf6d,#5498,15:19:28,606684814,Картавцева
7651,30,0xaA8964df7Fa23dbf0e6Eb3be7012130D7Bb85b65,#5498,15:19:28,2381501672,Юнеман
7652,10,0xBEC5630De501fEC39bA521A11A72aA171a7C346A,#5498,15:19:28,2245307987,Дашков
7653,30,0xceBf29A45475F0467419FfaC29424fC544FeF710,#5498,15:19:28,2381501672,Юнеман
7654,1,0x72466611EFa4b1468A38f6Fac4F93205d1D1c68b,#5498,15:19:28,3304824488,Никитушкина
7655,1,0xa8aEAABB6d69B983e2eaA2c999a4ca91B6575c8d,#5510,15:20:38,4266376216,Титов
7656,10,0x9a2f75C18b179486660B5762B8f426e79bd985d0,#5510,15:20:38,606684814,Картавцева
7657,30,0xc1D55e66566d29367B5466749F165C9f4f15a13F,#5510,15:20:38,3675433019,Русецкая
7658,30,0x875b1f856643561Ee7353aab6b74Cd121785B134,#5510,15:20:38,3675433019,Русецкая
7659,1,0x15612cae8cb74Bd168AA77D8280DC82d00306087,#5510,15:20:38,4266376216,Титов
7660,10,0x8516dC0D3c571C4CfC64F4528Aa733DdFfB0d860,#5510,15:20:38,606684814,Картавцева
7661,10,0x232FBD4A1D933d67Db06fFA350F6ee6B0dd9DCf1,#5510,15:20:38,2245307987,Дашков
7662,30,0x5B3503073C7dd31c51cBFc0D02b34b26BBd2110a,#5510,15:20:38,3675433019,Русецкая
7663,30,0x05DCF919C320d1491E10d7d4FeD967C3b07e2962,#5510,15:20:38,3675433019,Русецкая
7664,1,0x320a5b64805568D2C3c38fBc310BFcCF51DfD890,#5510,15:20:38,4266376216,Титов
7665,30,0xa2577718A3ed738983D2f5031477DdE70e899Df5,#5519,15:21:32,3675433019,Русецкая
7666,30,0x5c702580fe51E5245bBC24b376Bd2f0F4CD61E8d,#5519,15:21:32,2381501672,Юнеман
7667,30,0xB1ED079d9F0ee6692Bf5858Cd71eE1eC228Ad977,#5519,15:21:32,2544658436,Жуковский
7668,1,0xA2fb50D7f4D19610F8cBc472200D8f120DFA8617,#5519,15:21:32,4266376216,Титов
7669,30,0x06B8Cea14C347051B269D0f91873046B9cd79966,#5519,15:21:32,3675433019,Русецкая
7670,30,0x1fC9eec94e4D51753ce1222F243a70160c6c13E9,#5519,15:21:32,2544658436,Жуковский
7671,10,0x93DAe2Da2Fd154Ef0Bf749DCFF79352391a54eF4,#5519,15:21:32,2245307987,Дашков
7672,30,0xF1dBcc0d19aA9E40d92cdACF265aDb27066d5515,#5519,15:21:32,1354976059,Галибин
7673,1,0x592251FEdA2836deb7D65383eCADbbA254a1F887,#5519,15:21:32,4266376216,Титов
7674,30,0xfA837B4a13cE75BD2e125DD06bfFbf7f540816BC,#5519,15:21:32,4191670586,Цыба
7675,10,0x62AD78316470DDED0e74959381A5c7B18825A455,#5519,15:21:32,2245307987,Дашков
7676,30,0x5F0A7FfA153e8381c4F0FdD6459627c41010B0a5,#5529,15:22:44,2544658436,Жуковский
7677,1,0x1471dB9681f68654cc12ca8570F768Da1f88e40C,#5529,15:22:44,4266376216,Титов
7678,30,0x644e1758Dbe5CA21CD00ab6a7bE618c869261894,#5529,15:22:44,2563724978,Викулин
7679,1,0xfbA67A3d57bDb614684A0561807d091293Fe467a,#5529,15:22:44,4266376216,Титов
7680,10,0x94361047C2F06d85460099Da8b9020D234668348,#5529,15:22:44,606684814,Картавцева
7681,1,0x524cA6Fe6269538cc358Ff12926903360e9c6019,#5529,15:22:44,4266376216,Титов
7682,30,0xFC304dBde102Fba94c456EB1302271Bd543b33b5,#5529,15:22:44,2544658436,Жуковский
7683,30,0x218780CCa49a8AB8858C759B37fc7eC35B973c48,#5529,15:22:44,3675433019,Русецкая
7684,10,0xdffa9b85D83314FFFa2A06E3587Bf8030152d70b,#5529,15:22:44,2245307987,Дашков
7685,30,0x9cCdEb8D0fbc4bAbaF50C2C2562132fdD5614383,#5529,15:22:44,2381501672,Юнеман
7686,10,0x9Df488ed82E96E7D02413420b366EB5Bf31B374f,#5529,15:22:44,2245307987,Дашков
7687,1,0x1C607F7B62c85F2D7aC0622e1c8C681a51CA5921,#5529,15:22:44,3595230402,Ульянченко
7688,30,0xB54461A25eBF51fe97104C07a5Db387b80Ad7d86,#5529,15:22:44,3675433019,Русецкая
7689,1,0xf07aE701E9571a9237A01D227bf26748850DED36,#5530,15:22:48,3595230402,Ульянченко
7690,1,0xfC708F87C968eF881302280a714d300d83cdFd2B,#5544,15:24:48,3595230402,Ульянченко
7691,30,0x39CbBF574e2CD39E3De40308cFcDA32F79Fe2356,#5544,15:24:48,3675433019,Русецкая
7692,10,0xdB840fbe5CbeBadB961C9a29b4C0F2f123145ae4,#5544,15:24:48,606684814,Картавцева
7693,30,0x1402CfE2c36D9D4C1dBB48b0c8DC46E49aA39367,#5544,15:24:48,2563724978,Викулин
7694,30,0x1e09d025d4B3Ee56748C9264a0457aEc9dbfa71e,#5544,15:24:48,2544658436,Жуковский
